source,source_url,external_id,observed_at,title,address,project_slug,project_name,property_type,purpose,price_total_vnd,price_per_m2_vnd,rent_monthly_vnd,area_m2,bedrooms,bathrooms,floor_number,total_floors,subdivision,tower,view,furniture,legal_status,is_verified,quality_flags_json,dedupe_key,basis,source_file,canonical_key,duplicate_count,duplicate_sources,model_training_eligible
onehousing,https://onehousing.vn/bds/shophouse-huong-view-duong-san-ho-19-san-ho-vinhomes-ocean-park-2-the-empire.HWFAAY,64470ed3-333f-4dbe-a6bd-18cdf70769fc,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Đường San Hô 19 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,20400000000.0,182000000.0,,112.0,5.0,4.0,,,San Hô,,,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:64470ed3-333f-4dbe-a6bd-18cdf70769fc,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|112|5|20400000000|san ho x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-truong-hoc-cha-la-vinhomes-ocean-park-2-the-empire.TTB3MR,44f39373-55c6-4010-861b-23c8b3e4bf2c,2026-06-14T04:45:56.162903+00:00,Shophouse - hướng/view Trường học - Chà Là - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,13260000000.0,111000000.0,,120.0,5.0,5.0,,,chà là,,,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:44f39373-55c6-4010-861b-23c8b3e4bf2c,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|120|5|13250000000|cha la x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-noi-khu-kinh-do-anh-sang-vinhomes-ocean-park-2-the-empire.EJCAOB,032f3f6e-ca6b-47a9-9dcf-eded2400ba84,2026-06-14T04:45:56.162903+00:00,Shophouse - hướng/view Nội khu - Kinh Đô Ánh Sáng - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,34480000000.0,230000000.0,,150.0,4.0,4.0,,,kinh đô ánh sáng,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:032f3f6e-ca6b-47a9-9dcf-eded2400ba84,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|150|4|34500000000|kinh do anh sang x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-noi-khu-sao-bien-vinhomes-ocean-park-2-the-empire.2EAMG5,deb8d907-f722-4fa2-8e0a-0747c45e74da,2026-06-14T04:45:56.162903+00:00,Shophouse - hướng/view Nội khu - Sao Biển - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,9180000000.0,157000000.0,,58.5,5.0,4.0,,,Sao Biển,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:deb8d907-f722-4fa2-8e0a-0747c45e74da,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|58|5|9200000000|sao bien x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-duong-pho-k-town-vinhomes-ocean-park-2-the-empire.M6LA95,07a05f18-37eb-4dbb-a8c9-f527d3d1f1f2,2026-06-14T04:45:56.162903+00:00,Shophouse - hướng/view đường phố - K-Town - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,12120000000.0,168000000.0,,72.0,3.0,4.0,,,k-town,,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:07a05f18-37eb-4dbb-a8c9-f527d3d1f1f2,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|72|3|12100000000|k town x long hung h van giang t hung yen,2,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-duong-san-ho-19-san-ho-vinhomes-ocean-park-2-the-empire.XOZLFH,ac961703-aedc-4d95-b3a6-cdc6bfc17ec6,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Đường San Hô 19 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,15655000000.0,196000000.0,,80.0,2.0,2.0,,,San Hô,,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:ac961703-aedc-4d95-b3a6-cdc6bfc17ec6,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|80|2|15650000000|san ho x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-duong-san-ho-19-san-ho-vinhomes-ocean-park-2-the-empire.VAJVHT,ea52d461-727b-4e8a-b97a-3fed51680e68,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Đường San Hô 19 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,18180000000.0,227000000.0,,80.0,2.0,4.0,,,San Hô,,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:ea52d461-727b-4e8a-b97a-3fed51680e68,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|80|2|18200000000|san ho x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-noi-khu-kinh-do-anh-sang-vinhomes-ocean-park-2-the-empire.DJOBQ4,78297b22-e93e-487c-898f-0c120f029cde,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Nội khu - Kinh Đô Ánh Sáng - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,13635000000.0,162000000.0,,84.0,5.0,5.0,,,kinh đô ánh sáng,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:78297b22-e93e-487c-898f-0c120f029cde,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|84|5|13650000000|kinh do anh sang x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-duong-san-ho-7-san-ho-vinhomes-ocean-park-2-the-empire.4VOGYC,da6f100e-2a5e-4270-9eb5-c07d7b589fc6,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Đường San Hô 7 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,20200000000.0,224000000.0,,90.0,4.0,4.0,,,San Hô,,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:da6f100e-2a5e-4270-9eb5-c07d7b589fc6,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|90|4|20200000000|san ho x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-khu-tmdv-sao-bien-vinhomes-ocean-park-2-the-empire.EV1ORX,f264e94e-0c29-44e7-8302-e90f2eb13abc,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Khu TMDV - Sao Biển - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,9696000000.0,101000000.0,,96.0,4.0,4.0,,,Sao Biển,,water,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:f264e94e-0c29-44e7-8302-e90f2eb13abc,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|96|4|9700000000|sao bien x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/shophouse-huong-view-noi-khu-sao-bien-vinhomes-ocean-park-2-the-empire.ORLUW2,47b8ea8d-993b-4222-8a16-3c021423a55c,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Nội khu - Sao Biển - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,13130000000.0,135000000.0,,97.5,4.0,4.0,,,Sao Biển,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:47b8ea8d-993b-4222-8a16-3c021423a55c,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|shophouse|98|4|13150000000|sao bien x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-cha-la-vinhomes-ocean-park-2-the-empire.NGHZ0L,713a4c06-f7a0-494d-990e-e165e585c2ba,2026-06-14T04:45:56.162903+00:00,Nhà liền kề - hướng/view Nội khu - Chà Là - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,20400000000.0,152000000.0,,134.3,0.0,3.0,,,chà là,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:713a4c06-f7a0-494d-990e-e165e585c2ba,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|134|0|20400000000|cha la x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-cha-la-vinhomes-ocean-park-2-the-empire.5W0OGE,d9c69dfe-a692-40d5-b782-f99a5ed7c00b,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Nội khu - Chà Là - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,8690000000.0,181000000.0,,48.0,4.0,4.0,,,chà là,,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:d9c69dfe-a692-40d5-b782-f99a5ed7c00b,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|48|4|8700000000|cha la x long hung h van giang t hung yen,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-vinhomes-ocean-park-2/chuyen-oi-nhu-cau-can-ban-2-7-ty-48m2-pr45546179,45546179,2026-06-14T04:45:54.447632+00:00,"Chuyển đổi nhu cầu cần bán liền kề Vinhomes Ocean Park 2, 6.9 tỷ, 48m2",,vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,6900000000.0,143750000.0,,48.0,,,,,,,internal,empty,sổ đỏ/sổ hồng,1.0,[],batdongsan:45546179,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|48|na|6900000000|2 6 9 48m2,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-vinhomes-ocean-park-2/hang-hiem-48m2-tai-hai-au-gia-cat-lo-sau-re-hon-thi-truong-300-trieu-pr45780500,45780500,2026-06-14T04:45:54.447632+00:00,"Hàng hiếm! Liền kề 48m2 tại Hải Âu giá cắt lỗ sâu, rẻ hơn thị trường 300 triệu",,vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,7000000000.0,145833333.33333334,,48.0,,,,,Masteri,,water,,,0.0,[],batdongsan:45780500,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|48|na|7000000000|masteri,1,batdongsan,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-duong-san-ho-21-san-ho-vinhomes-ocean-park-2-the-empire.EDQTI5,456089d0-955d-4c80-9a6d-d52f89274650,2026-06-14T04:45:56.162903+00:00,Nhà liền kề - hướng/view Đường San Hô 21 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,8568000000.0,153000000.0,,56.0,4.0,4.0,,,San Hô,,,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:456089d0-955d-4c80-9a6d-d52f89274650,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|56|4|8550000000|san ho x long hung h van giang t hung yen,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-sao-bien-xa-long-hung-vinhomes-ocean-park-2/ban-hoan-thien-5-tang-san-so-co-dong-tien-thue-15tr-th-lh-pr45901100,45901100,2026-06-14T04:45:54.447632+00:00,"Bán Liền kề Sao Biển hoàn thiện 5 tầng, sẵn sổ có dòng tiền thuê 15tr/th - LH: 0989 839 ***",,vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,8900000000.0,152140000.0,,58.5,,,,,Masteri,,water,full,sổ đỏ/sổ hồng,0.0,[],batdongsan:45901100,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|58|na|8900000000|masteri,1,batdongsan,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-duong-san-ho-16-san-ho-vinhomes-ocean-park-2-the-empire.RUVX4T,deba22f9-112e-4a55-aa14-68149eb72422,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Đường San Hô 16 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,9900000000.0,165000000.0,,60.0,2.0,3.0,,,San Hô,,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:deba22f9-112e-4a55-aa14-68149eb72422,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|60|2|9900000000|san ho x long hung h van giang t hung yen,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-vinhomes-ocean-park-2/cat-lo-gan-1-ty-co-xanh-10-62-5m2-san-o-cho-thang-may-pr45728634,45728634,2026-06-14T04:45:54.447632+00:00,"Cắt lỗ gần 1 tỷ liền kề Cọ Xanh 10 Vinhomes Ocean Park, 62,5m2, sẵn ô chờ thang máy",,vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,8400000000.0,134400000.0,,62.5,,,,,,,internal,,,0.0,[],batdongsan:45728634,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|62|na|8400000000|1 10 62 5m2,1,batdongsan,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-co-xanh-vinhomes-ocean-park-2-the-empire.XPFVXU,2f329e7f-d8b9-44cf-8137-5eba6c2acb56,2026-06-14T04:45:56.162903+00:00,Nhà liền kề - hướng/view Nội khu - Cọ Xanh - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,9180000000.0,146000000.0,,63.0,0.0,4.5,,,cọ xanh,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:2f329e7f-d8b9-44cf-8137-5eba6c2acb56,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|63|0|9200000000|co xanh x long hung h van giang t hung yen,2,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-cha-la-vinhomes-ocean-park-2-the-empire.NERYSZ,7b6ca9f0-50b9-45b4-ac73-712233a8c972,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Nội khu - Chà Là - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,12930000000.0,205000000.0,,63.0,4.0,4.0,,,chà là,,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:7b6ca9f0-50b9-45b4-ac73-712233a8c972,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|63|4|12950000000|cha la x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-co-xanh-vinhomes-ocean-park-2-the-empire.J4PPLA,faa2909d-206e-47bb-abc0-20904b6e12da,2026-06-14T04:45:56.162903+00:00,Nhà liền kề - hướng/view Nội khu - Cọ Xanh - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,7373000000.0,117000000.0,,63.0,4.0,3.0,,,cọ xanh,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:faa2909d-206e-47bb-abc0-20904b6e12da,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|63|4|7350000000|co xanh x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-duong-hai-au-7-hai-au-vinhomes-ocean-park-2-the-empire.SSH64A,dfa2e30e-73b9-47f1-99de-44a1894e2c21,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Đường Hải Âu 7 - Hải Âu - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,9040000000.0,141000000.0,,64.0,0.0,3.0,,,Hải Âu,,,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:dfa2e30e-73b9-47f1-99de-44a1894e2c21,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|64|0|9050000000|hai au x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-cha-la-vinhomes-ocean-park-2-the-empire.NQXHIS,65bd1284-9977-45fe-9e6e-99445b0b41e5,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Nội khu - Chà Là - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,9400000000.0,147000000.0,,64.0,3.0,3.0,,,chà là,,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:65bd1284-9977-45fe-9e6e-99445b0b41e5,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|64|3|9400000000|cha la x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-co-xanh-vinhomes-ocean-park-2-the-empire.UBJE23,b7a760b9-4989-4527-b53a-abb174a93e85,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Nội khu - Cọ Xanh - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,9180000000.0,143000000.0,,64.0,4.0,3.0,,,cọ xanh,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:b7a760b9-4989-4527-b53a-abb174a93e85,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|64|4|9200000000|co xanh x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-co-xanh-vinhomes-ocean-park-2-the-empire.TOVPUK,8abfd92a-9fd8-4612-9fcd-fc132dd2bf34,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Nội khu - Cọ Xanh - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,10400000000.0,160000000.0,,65.0,0.0,3.0,,,cọ xanh,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:8abfd92a-9fd8-4612-9fcd-fc132dd2bf34,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|65|0|10400000000|co xanh x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-duong-san-ho-15-san-ho-vinhomes-ocean-park-2-the-empire.DXJE9S,dbec5c6f-83f2-4f3c-8af5-2ece2d3aff95,2026-06-14T04:45:56.162903+00:00,Nhà liền kề - hướng/view Đường San Hô 15 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,11730000000.0,180000000.0,,65.0,5.0,4.0,,,San Hô,,,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:dbec5c6f-83f2-4f3c-8af5-2ece2d3aff95,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|65|5|11750000000|san ho x long hung h van giang t hung yen,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-vinhomes-ocean-park-2/san-ho-65m2-gan-ho-tao-song-15-toa-chung-cu-masterise-gia-co-9-5-ty-lh-pr45870264,45870264,2026-06-14T04:45:54.447632+00:00,"San Hô! Liền kề 65m2 gần hồ tạo sóng, 15 tòa chung cư Masterise giá có 9.5 tỷ. LH 0917 777 ***",,vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,9500000000.0,146153846.15384614,,65.0,,,,,Masteri,,water,,,0.0,[],batdongsan:45870264,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|65|na|9500000000|masteri,1,batdongsan,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-duong-san-ho-12-san-ho-vinhomes-ocean-park-2-the-empire.JSAXXA,bdf1081c-072c-475a-ad69-3868b1271a37,2026-06-14T04:45:56.162903+00:00,Nhà liền kề - hướng/view Đường San Hô 12 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,13260000000.0,189000000.0,,70.0,0.0,4.0,,,San Hô,,,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:bdf1081c-072c-475a-ad69-3868b1271a37,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|70|0|13250000000|san ho x long hung h van giang t hung yen,1,onehousing,True
onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-cha-la-vinhomes-ocean-park-2-the-empire.R92H6O,e5991bee-f84d-4567-8c97-504479606c9d,2026-06-14T04:45:56.162903+00:00,Nhà liền kề - hướng/view Nội khu - Chà Là - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,10100000000.0,144000000.0,,70.0,1.0,1.0,,,chà là,,internal,,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:e5991bee-f84d-4567-8c97-504479606c9d,listing,data/processed/listings.csv,vinhomes-ocean-park-2|sale|townhouse|70|1|10100000000|cha la x long hung h van giang t hung yen,1,onehousing,True
